sample_index,time_sec,predicted_ecg_rendered,marker_color_hex,marker_red_8bit,marker_green_8bit,marker_blue_8bit,jet_colormap_position_approx,jet_rgb_distance_8bit,svg_x,svg_y,svg_marker_path_id
7727,3.8635,0.003005411,#000096,0,0,150,0.019607843,0,1066.768483,189.130241,#C0_0_93f72b35f6
7728,3.864,0.00314429,#000096,0,0,150,0.019607843,0,1066.893319,189.106439,#C0_0_93f72b35f6
7729,3.8645,0.003294186,#00009b,0,0,155,0.023529412,0,1067.018156,189.080749,#C0_0_93f72b35f6
7730,3.865,0.003456124,#00009f,0,0,159,0.02745098,0,1067.142992,189.052995,#C0_0_93f72b35f6
7731,3.8655,0.003628763,#0000a4,0,0,164,0.031372549,0,1067.267828,189.023407,#C0_0_93f72b35f6
7732,3.866,0.003810318,#0000a8,0,0,168,0.035294118,0,1067.392665,188.992291,#C0_0_93f72b35f6
7733,3.8665,0.004000782,#0000a8,0,0,168,0.035294118,0,1067.517501,188.959648,#C0_0_93f72b35f6
7734,3.867,0.004200635,#0000ad,0,0,173,0.039215686,0,1067.642337,188.925396,#C0_0_93f72b35f6
7735,3.8675,0.004410086,#0000a8,0,0,168,0.035294118,0,1067.767174,188.889499,#C0_0_93f72b35f6
7736,3.868,0.004624811,#0000a8,0,0,168,0.035294118,0,1067.89201,188.852698,#C0_0_93f72b35f6
7737,3.8685,0.004837798,#0000a4,0,0,164,0.031372549,0,1068.016847,188.816195,#C0_0_93f72b35f6
7738,3.869,0.005047657,#00009f,0,0,159,0.02745098,0,1068.141683,188.780228,#C0_0_93f72b35f6
7739,3.8695,0.005253881,#00009b,0,0,155,0.023529412,0,1068.266519,188.744884,#C0_0_93f72b35f6
7740,3.87,0.005455449,#000096,0,0,150,0.019607843,0,1068.391356,188.710338,#C0_0_93f72b35f6
7741,3.8705,0.005652297,#000092,0,0,146,0.015686275,0,1068.516192,188.676601,#C0_0_93f72b35f6
7742,3.871,0.005843491,#00008d,0,0,141,0.011764706,0,1068.641028,188.643833,#C0_0_93f72b35f6
7743,3.8715,0.006028219,#000089,0,0,137,0.007843137,0,1068.765865,188.612173,#C0_0_93f72b35f6
7744,3.872,0.00620611,#000089,0,0,137,0.007843137,0,1068.890701,188.581685,#C0_0_93f72b35f6
7745,3.8725,0.006378953,#000084,0,0,132,0.003921569,0,1069.015537,188.552062,#C0_0_93f72b35f6
7746,3.873,0.006547724,#000084,0,0,132,0.003921569,0,1069.140374,188.523137,#C0_0_93f72b35f6
7747,3.8735,0.006710882,#000084,0,0,132,0.003921569,0,1069.26521,188.495174,#C0_0_93f72b35f6
7748,3.874,0.006866676,#000089,0,0,137,0.007843137,0,1069.390047,188.468473,#C0_0_93f72b35f6
7749,3.8745,0.007013514,#000089,0,0,137,0.007843137,0,1069.514883,188.443307,#C0_0_93f72b35f6
7750,3.875,0.007151623,#000089,0,0,137,0.007843137,0,1069.639719,188.419637,#C0_0_93f72b35f6
7751,3.8755,0.007281563,#000089,0,0,137,0.007843137,0,1069.764556,188.397367,#C0_0_93f72b35f6
7752,3.876,0.007403043,#00008d,0,0,141,0.011764706,0,1069.889392,188.376547,#C0_0_93f72b35f6
7753,3.8765,0.007517206,#00008d,0,0,141,0.011764706,0,1070.014228,188.356981,#C0_0_93f72b35f6
7754,3.877,0.00762295,#00008d,0,0,141,0.011764706,0,1070.139065,188.338858,#C0_0_93f72b35f6
7755,3.8775,0.007718617,#00008d,0,0,141,0.011764706,0,1070.263901,188.322462,#C0_0_93f72b35f6
7756,3.878,0.007805952,#00008d,0,0,141,0.011764706,0,1070.388737,188.307494,#C0_0_93f72b35f6
7757,3.8785,0.007885602,#000089,0,0,137,0.007843137,0,1070.513574,188.293843,#C0_0_93f72b35f6
7758,3.879,0.007957084,#000089,0,0,137,0.007843137,0,1070.63841,188.281592,#C0_0_93f72b35f6
7759,3.8795,0.008019977,#000089,0,0,137,0.007843137,0,1070.763247,188.270813,#C0_0_93f72b35f6
7760,3.88,0.008077531,#000089,0,0,137,0.007843137,0,1070.888083,188.260949,#C0_0_93f72b35f6
7761,3.8805,0.008137262,#000089,0,0,137,0.007843137,0,1071.012919,188.250712,#C0_0_93f72b35f6
7762,3.881,0.008198859,#000089,0,0,137,0.007843137,0,1071.137756,188.240155,#C0_0_93f72b35f6
7763,3.8815,0.0082573,#000089,0,0,137,0.007843137,0,1071.262592,188.230139,#C0_0_93f72b35f6
7764,3.882,0.008313373,#000089,0,0,137,0.007843137,0,1071.387428,188.220529,#C0_0_93f72b35f6
7765,3.8825,0.008369264,#000089,0,0,137,0.007843137,0,1071.512265,188.21095,#C0_0_93f72b35f6
7766,3.883,0.008424951,#000089,0,0,137,0.007843137,0,1071.637101,188.201406,#C0_0_93f72b35f6
7767,3.8835,0.008479401,#000089,0,0,137,0.007843137,0,1071.761938,188.192074,#C0_0_93f72b35f6
7768,3.884,0.008529568,#00008d,0,0,141,0.011764706,0,1071.886774,188.183476,#C0_0_93f72b35f6
7769,3.8845,0.008572209,#00008d,0,0,141,0.011764706,0,1072.01161,188.176168,#C0_0_93f72b35f6
7770,3.885,0.008607603,#000092,0,0,146,0.015686275,0,1072.136447,188.170102,#C0_0_93f72b35f6
7771,3.8855,0.008635866,#000096,0,0,150,0.019607843,0,1072.261283,188.165258,#C0_0_93f72b35f6
7772,3.886,0.008656953,#00009b,0,0,155,0.023529412,0,1072.386119,188.161644,#C0_0_93f72b35f6
7773,3.8865,0.008672643,#00009f,0,0,159,0.02745098,0,1072.510956,188.158955,#C0_0_93f72b35f6
7774,3.887,0.008683694,#0000a4,0,0,164,0.031372549,0,1072.635792,188.157061,#C0_0_93f72b35f6
7775,3.8875,0.008689593,#0000ad,0,0,173,0.039215686,0,1072.760628,188.15605,#C0_0_93f72b35f6
7776,3.888,0.008688333,#0000b6,0,0,182,0.047058824,0,1072.885465,188.156266,#C0_0_93f72b35f6
7777,3.8885,0.008679691,#0000bf,0,0,191,0.054901961,0,1073.010301,188.157747,#C0_0_93f72b35f6
7778,3.889,0.00866574,#0000c8,0,0,200,0.062745098,0,1073.135137,188.160138,#C0_0_93f72b35f6
7779,3.8895,0.008647168,#0000d1,0,0,209,0.070588235,0,1073.259974,188.163321,#C0_0_93f72b35f6
7780,3.89,0.008625959,#0000da,0,0,218,0.078431373,0,1073.38481,188.166956,#C0_0_93f72b35f6
7781,3.8905,0.008603098,#0000e3,0,0,227,0.08627451,0,1073.509647,188.170874,#C0_0_93f72b35f6
7782,3.891,0.008577729,#0000e8,0,0,232,0.090196078,0,1073.634483,188.175222,#C0_0_93f72b35f6
7783,3.8915,0.008551443,#0000ed,0,0,237,0.094117647,0,1073.759319,188.179727,#C0_0_93f72b35f6
7784,3.892,0.008524895,#0000ed,0,0,237,0.094117647,0,1073.884156,188.184277,#C0_0_93f72b35f6
7785,3.8925,0.008497617,#0000ed,0,0,237,0.094117647,0,1074.008992,188.188952,#C0_0_93f72b35f6
7786,3.893,0.00846919,#0000ed,0,0,237,0.094117647,0,1074.133828,188.193824,#C0_0_93f72b35f6
7787,3.8935,0.00843854,#0000ed,0,0,237,0.094117647,0,1074.258665,188.199077,#C0_0_93f72b35f6
7788,3.894,0.008405393,#0000ed,0,0,237,0.094117647,0,1074.383501,188.204758,#C0_0_93f72b35f6
7789,3.8945,0.008369783,#0000ed,0,0,237,0.094117647,0,1074.508337,188.210861,#C0_0_93f72b35f6
7790,3.895,0.008332446,#0000f1,0,0,241,0.098039216,0,1074.633174,188.21726,#C0_0_93f72b35f6
7791,3.8955,0.008294596,#0000f6,0,0,246,0.101960784,0,1074.75801,188.223747,#C0_0_93f72b35f6
7792,3.896,0.008253706,#0000ff,0,0,255,0.109803922,0,1074.882847,188.230755,#C0_0_93f72b35f6
7793,3.8965,0.00820358,#0000ff,0,0,255,0.109803922,0,1075.007683,188.239346,#C0_0_93f72b35f6
7794,3.897,0.008141801,#0000ff,0,0,255,0.109803922,0,1075.132519,188.249934,#C0_0_93f72b35f6
7795,3.8975,0.008071084,#0008ff,0,8,255,0.133333333,0,1075.257356,188.262054,#C0_0_93f72b35f6
7796,3.898,0.007995051,#0010ff,0,16,255,0.141176471,0,1075.382192,188.275085,#C0_0_93f72b35f6
7797,3.8985,0.007916171,#0014ff,0,20,255,0.145098039,1,1075.507028,188.288604,#C0_0_93f72b35f6
7798,3.899,0.007834793,#001cff,0,28,255,0.152941176,1,1075.631865,188.302551,#C0_0_93f72b35f6
7799,3.8995,0.0077502,#001cff,0,28,255,0.152941176,1,1075.756701,188.317049,#C0_0_93f72b35f6
7800,3.9,0.007662988,#001cff,0,28,255,0.152941176,1,1075.881537,188.331996,#C0_0_93f72b35f6
7801,3.9005,0.007572707,#0018ff,0,24,255,0.149019608,0,1076.006374,188.347469,#C0_0_93f72b35f6
7802,3.901,0.007478078,#0018ff,0,24,255,0.149019608,0,1076.13121,188.363687,#C0_0_93f72b35f6
7803,3.9015,0.007380404,#0010ff,0,16,255,0.141176471,0,1076.256047,188.380427,#C0_0_93f72b35f6
7804,3.902,0.007281015,#000cff,0,12,255,0.137254902,1,1076.380883,188.397461,#C0_0_93f72b35f6
7805,3.9025,0.007180429,#0008ff,0,8,255,0.133333333,0,1076.505719,188.4147,#C0_0_93f72b35f6
7806,3.903,0.007078379,#0004ff,0,4,255,0.129411765,1,1076.630556,188.43219,#C0_0_93f72b35f6
7807,3.9035,0.006973458,#0004ff,0,4,255,0.129411765,1,1076.755392,188.450172,#C0_0_93f72b35f6
7808,3.904,0.006862889,#0004ff,0,4,255,0.129411765,1,1076.880228,188.469122,#C0_0_93f72b35f6
7809,3.9045,0.0067426,#0004ff,0,4,255,0.129411765,1,1077.005065,188.489738,#C0_0_93f72b35f6
7810,3.905,0.006612327,#0004ff,0,4,255,0.129411765,1,1077.129901,188.512065,#C0_0_93f72b35f6
7811,3.9055,0.006475303,#0008ff,0,8,255,0.133333333,0,1077.254737,188.535549,#C0_0_93f72b35f6
7812,3.906,0.006335846,#000cff,0,12,255,0.137254902,1,1077.379574,188.55945,#C0_0_93f72b35f6
7813,3.9065,0.006197638,#0010ff,0,16,255,0.141176471,0,1077.50441,188.583137,#C0_0_93f72b35f6
7814,3.907,0.006059476,#0010ff,0,16,255,0.141176471,0,1077.629247,188.606816,#C0_0_93f72b35f6
7815,3.9075,0.005918281,#0014ff,0,20,255,0.145098039,1,1077.754083,188.631015,#C0_0_93f72b35f6
7816,3.908,0.005776087,#0014ff,0,20,255,0.145098039,1,1077.878919,188.655385,#C0_0_93f72b35f6
7817,3.9085,0.005639122,#0014ff,0,20,255,0.145098039,1,1078.003756,188.678859,#C0_0_93f72b35f6
7818,3.909,0.005510512,#0014ff,0,20,255,0.145098039,1,1078.128592,188.700901,#C0_0_93f72b35f6
7819,3.9095,0.005391051,#0014ff,0,20,255,0.145098039,1,1078.253428,188.721375,#C0_0_93f72b35f6
7820,3.91,0.005282477,#0014ff,0,20,255,0.145098039,1,1078.378265,188.739983,#C0_0_93f72b35f6
7821,3.9105,0.00518492,#0014ff,0,20,255,0.145098039,1,1078.503101,188.756703,#C0_0_93f72b35f6
7822,3.911,0.005097182,#0014ff,0,20,255,0.145098039,1,1078.627937,188.77174,#C0_0_93f72b35f6
7823,3.9115,0.005019428,#0018ff,0,24,255,0.149019608,0,1078.752774,188.785066,#C0_0_93f72b35f6
7824,3.912,0.004952783,#001cff,0,28,255,0.152941176,1,1078.87761,188.796488,#C0_0_93f72b35f6
7825,3.9125,0.004897785,#0020ff,0,32,255,0.156862745,0,1079.002447,188.805914,#C0_0_93f72b35f6
7826,3.913,0.00485557,#0024ff,0,36,255,0.160784314,1,1079.127283,188.813149,#C0_0_93f72b35f6
7827,3.9135,0.004826875,#0028ff,0,40,255,0.164705882,0,1079.252119,188.818067,#C0_0_93f72b35f6
7828,3.914,0.004809569,#0030ff,0,48,255,0.17254902,0,1079.376956,188.821033,#C0_0_93f72b35f6
7829,3.9145,0.004803577,#0034ff,0,52,255,0.176470588,1,1079.501792,188.82206,#C0_0_93f72b35f6
7830,3.915,0.00481153,#0038ff,0,56,255,0.180392157,0,1079.626628,188.820697,#C0_0_93f72b35f6
7831,3.9155,0.004832809,#003cff,0,60,255,0.184313725,1,1079.751465,188.81705,#C0_0_93f72b35f6
7832,3.916,0.004862829,#0040ff,0,64,255,0.188235294,0,1079.876301,188.811905,#C0_0_93f72b35f6
7833,3.9165,0.004895842,#0044ff,0,68,255,0.192156863,1,1080.001138,188.806247,#C0_0_93f72b35f6
7834,3.917,0.004928995,#0044ff,0,68,255,0.192156863,1,1080.125974,188.800565,#C0_0_93f72b35f6
7835,3.9175,0.004961868,#0044ff,0,68,255,0.192156863,1,1080.25081,188.794931,#C0_0_93f72b35f6
7836,3.918,0.00499417,#0044ff,0,68,255,0.192156863,1,1080.375647,188.789395,#C0_0_93f72b35f6
7837,3.9185,0.005026267,#0044ff,0,68,255,0.192156863,1,1080.500483,188.783894,#C0_0_93f72b35f6
7838,3.919,0.005058638,#0044ff,0,68,255,0.192156863,1,1080.625319,188.778346,#C0_0_93f72b35f6
7839,3.9195,0.005091184,#0040ff,0,64,255,0.188235294,0,1080.750156,188.772768,#C0_0_93f72b35f6
7840,3.92,0.005120872,#003cff,0,60,255,0.184313725,1,1080.874992,188.76768,#C0_0_93f72b35f6
7841,3.9205,0.005143201,#0038ff,0,56,255,0.180392157,0,1080.999828,188.763853,#C0_0_93f72b35f6
7842,3.921,0.00515843,#0038ff,0,56,255,0.180392157,0,1081.124665,188.761243,#C0_0_93f72b35f6
7843,3.9215,0.00516986,#0034ff,0,52,255,0.176470588,1,1081.249501,188.759284,#C0_0_93f72b35f6
7844,3.922,0.005178192,#0030ff,0,48,255,0.17254902,0,1081.374338,188.757856,#C0_0_93f72b35f6
7845,3.9225,0.00518394,#0030ff,0,48,255,0.17254902,0,1081.499174,188.756871,#C0_0_93f72b35f6
7846,3.923,0.005189675,#002cff,0,44,255,0.168627451,1,1081.62401,188.755888,#C0_0_93f72b35f6
7847,3.9235,0.005196531,#0030ff,0,48,255,0.17254902,0,1081.748847,188.754713,#C0_0_93f72b35f6
7848,3.924,0.005203317,#0030ff,0,48,255,0.17254902,0,1081.873683,188.75355,#C0_0_93f72b35f6
7849,3.9245,0.005208096,#0034ff,0,52,255,0.176470588,1,1081.998519,188.752731,#C0_0_93f72b35f6
7850,3.925,0.005210832,#0038ff,0,56,255,0.180392157,0,1082.123356,188.752262,#C0_0_93f72b35f6
7851,3.9255,0.005214526,#003cff,0,60,255,0.184313725,1,1082.248192,188.751629,#C0_0_93f72b35f6
7852,3.926,0.005221679,#0040ff,0,64,255,0.188235294,0,1082.373028,188.750403,#C0_0_93f72b35f6
7853,3.9265,0.005234288,#0040ff,0,64,255,0.188235294,0,1082.497865,188.748242,#C0_0_93f72b35f6
7854,3.927,0.005255305,#0040ff,0,64,255,0.188235294,0,1082.622701,188.74464,#C0_0_93f72b35f6
7855,3.9275,0.005285692,#0040ff,0,64,255,0.188235294,0,1082.747538,188.739432,#C0_0_93f72b35f6
7856,3.928,0.005326576,#003cff,0,60,255,0.184313725,1,1082.872374,188.732425,#C0_0_93f72b35f6
7857,3.9285,0.005379469,#0038ff,0,56,255,0.180392157,0,1082.99721,188.72336,#C0_0_93f72b35f6
7858,3.929,0.005442017,#0034ff,0,52,255,0.176470588,1,1083.122047,188.71264,#C0_0_93f72b35f6
7859,3.9295,0.005514281,#002cff,0,44,255,0.168627451,1,1083.246883,188.700255,#C0_0_93f72b35f6
7860,3.93,0.005597963,#0024ff,0,36,255,0.160784314,1,1083.371719,188.685913,#C0_0_93f72b35f6
7861,3.9305,0.005692364,#001cff,0,28,255,0.152941176,1,1083.496556,188.669734,#C0_0_93f72b35f6
7862,3.931,0.005797734,#0014ff,0,20,255,0.145098039,1,1083.621392,188.651675,#C0_0_93f72b35f6
7863,3.9315,0.005911209,#000cff,0,12,255,0.137254902,1,1083.746228,188.632227,#C0_0_93f72b35f6
7864,3.932,0.006030705,#0008ff,0,8,255,0.133333333,0,1083.871065,188.611747,#C0_0_93f72b35f6
7865,3.9325,0.006159099,#0000ff,0,0,255,0.109803922,0,1083.995901,188.589742,#C0_0_93f72b35f6
7866,3.933,0.006297208,#0000ff,0,0,255,0.109803922,0,1084.120737,188.566072,#C0_0_93f72b35f6
7867,3.9335,0.006445995,#0000ff,0,0,255,0.109803922,0,1084.245574,188.540572,#C0_0_93f72b35f6
7868,3.934,0.006606679,#0000ff,0,0,255,0.109803922,0,1084.37041,188.513033,#C0_0_93f72b35f6
7869,3.9345,0.006779627,#0000ff,0,0,255,0.109803922,0,1084.495247,188.483392,#C0_0_93f72b35f6
7870,3.935,0.006965412,#0000ff,0,0,255,0.109803922,0,1084.620083,188.451551,#C0_0_93f72b35f6
7871,3.9355,0.007160871,#0000ff,0,0,255,0.109803922,0,1084.744919,188.418052,#C0_0_93f72b35f6
7872,3.936,0.007362643,#0000ff,0,0,255,0.109803922,0,1084.869756,188.383471,#C0_0_93f72b35f6
7873,3.9365,0.007569486,#0000ff,0,0,255,0.109803922,0,1084.994592,188.348021,#C0_0_93f72b35f6
7874,3.937,0.007781282,#0000ff,0,0,255,0.109803922,0,1085.119428,188.311722,#C0_0_93f72b35f6
7875,3.9375,0.007998762,#0000ff,0,0,255,0.109803922,0,1085.244265,188.274449,#C0_0_93f72b35f6
7876,3.938,0.008222566,#0000ff,0,0,255,0.109803922,0,1085.369101,188.236092,#C0_0_93f72b35f6
7877,3.9385,0.008454364,#0000ff,0,0,255,0.109803922,0,1085.493937,188.196365,#C0_0_93f72b35f6
7878,3.939,0.00869422,#0000ff,0,0,255,0.109803922,0,1085.618774,188.155257,#C0_0_93f72b35f6
7879,3.9395,0.008938662,#0000fa,0,0,250,0.105882353,0,1085.74361,188.113363,#C0_0_93f72b35f6
7880,3.94,0.009183891,#0000f6,0,0,246,0.101960784,0,1085.868447,188.071334,#C0_0_93f72b35f6
7881,3.9405,0.009428602,#0000f1,0,0,241,0.098039216,0,1085.993283,188.029394,#C0_0_93f72b35f6
7882,3.941,0.009674135,#0000ed,0,0,237,0.094117647,0,1086.118119,187.987313,#C0_0_93f72b35f6
7883,3.9415,0.009919983,#0000e3,0,0,227,0.08627451,0,1086.242956,187.945178,#C0_0_93f72b35f6
7884,3.942,0.010163818,#0000df,0,0,223,0.082352941,0,1086.367792,187.903388,#C0_0_93f72b35f6
7885,3.9425,0.010407775,#0000d6,0,0,214,0.074509804,0,1086.492628,187.861577,#C0_0_93f72b35f6
7886,3.943,0.010655526,#0000d1,0,0,209,0.070588235,0,1086.617465,187.819116,#C0_0_93f72b35f6
7887,3.9435,0.010907938,#0000cd,0,0,205,0.066666667,0,1086.742301,187.775856,#C0_0_93f72b35f6
7888,3.944,0.011163752,#0000c8,0,0,200,0.062745098,0,1086.867137,187.732013,#C0_0_93f72b35f6
7889,3.9445,0.01142124,#0000c4,0,0,196,0.058823529,0,1086.991974,187.687883,#C0_0_93f72b35f6
7890,3.945,0.011680088,#0000bf,0,0,191,0.054901961,0,1087.11681,187.64352,#C0_0_93f72b35f6
7891,3.9455,0.011940232,#0000bf,0,0,191,0.054901961,0,1087.241647,187.598935,#C0_0_93f72b35f6
7892,3.946,0.012201425,#0000bb,0,0,187,0.050980392,0,1087.366483,187.55417,#C0_0_93f72b35f6
7893,3.9465,0.012464742,#0000bb,0,0,187,0.050980392,0,1087.491319,187.509041,#C0_0_93f72b35f6
7894,3.947,0.012732045,#0000bb,0,0,187,0.050980392,0,1087.616156,187.463229,#C0_0_93f72b35f6
7895,3.9475,0.013004167,#0000b6,0,0,182,0.047058824,0,1087.740992,187.416591,#C0_0_93f72b35f6
7896,3.948,0.013275671,#0000b2,0,0,178,0.043137255,0,1087.865828,187.370059,#C0_0_93f72b35f6
7897,3.9485,0.01353729,#0000b2,0,0,178,0.043137255,0,1087.990665,187.325221,#C0_0_93f72b35f6
7898,3.949,0.013787719,#0000ad,0,0,173,0.039215686,0,1088.115501,187.282301,#C0_0_93f72b35f6
7899,3.9495,0.014029681,#0000a8,0,0,168,0.035294118,0,1088.240338,187.240832,#C0_0_93f72b35f6
7900,3.95,0.014263509,#0000a8,0,0,168,0.035294118,0,1088.365174,187.200757,#C0_0_93f72b35f6
7901,3.9505,0.014491497,#0000a8,0,0,168,0.035294118,0,1088.49001,187.161683,#C0_0_93f72b35f6
7902,3.951,0.014715243,#0000a8,0,0,168,0.035294118,0,1088.614847,187.123336,#C0_0_93f72b35f6
7903,3.9515,0.014933755,#0000a8,0,0,168,0.035294118,0,1088.739683,187.085886,#C0_0_93f72b35f6
7904,3.952,0.015146526,#0000ad,0,0,173,0.039215686,0,1088.864519,187.04942,#C0_0_93f72b35f6
7905,3.9525,0.015353736,#0000b2,0,0,178,0.043137255,0,1088.989356,187.013907,#C0_0_93f72b35f6
7906,3.953,0.015557731,#0000b6,0,0,182,0.047058824,0,1089.114192,186.978945,#C0_0_93f72b35f6
7907,3.9535,0.015761336,#0000bf,0,0,191,0.054901961,0,1089.239028,186.94405,#C0_0_93f72b35f6
7908,3.954,0.015963937,#0000c4,0,0,196,0.058823529,0,1089.363865,186.909327,#C0_0_93f72b35f6
7909,3.9545,0.016164128,#0000cd,0,0,205,0.066666667,0,1089.488701,186.875017,#C0_0_93f72b35f6
7910,3.955,0.016362662,#0000d1,0,0,209,0.070588235,0,1089.613538,186.840991,#C0_0_93f72b35f6
7911,3.9555,0.016559229,#0000d6,0,0,214,0.074509804,0,1089.738374,186.807302,#C0_0_93f72b35f6
7912,3.956,0.016752938,#0000da,0,0,218,0.078431373,0,1089.86321,186.774103,#C0_0_93f72b35f6
7913,3.9565,0.016945444,#0000da,0,0,218,0.078431373,0,1089.988047,186.74111,#C0_0_93f72b35f6
7914,3.957,0.017138015,#0000df,0,0,223,0.082352941,0,1090.112883,186.708106,#C0_0_93f72b35f6
7915,3.9575,0.01733044,#0000df,0,0,223,0.082352941,0,1090.237719,186.675127,#C0_0_93f72b35f6
7916,3.958,0.017522013,#0000e3,0,0,227,0.08627451,0,1090.362556,186.642294,#C0_0_93f72b35f6
7917,3.9585,0.017713475,#0000e3,0,0,227,0.08627451,0,1090.487392,186.60948,#C0_0_93f72b35f6
7918,3.959,0.01790618,#0000e8,0,0,232,0.090196078,0,1090.612228,186.576453,#C0_0_93f72b35f6
7919,3.9595,0.018098541,#0000ed,0,0,237,0.094117647,0,1090.737065,186.543485,#C0_0_93f72b35f6
7920,3.96,0.018287296,#0000f6,0,0,246,0.101960784,0,1090.861901,186.511135,#C0_0_93f72b35f6
7921,3.9605,0.018470706,#0000ff,0,0,255,0.109803922,0,1090.986738,186.479701,#C0_0_93f72b35f6
7922,3.961,0.01864925,#0000ff,0,0,255,0.109803922,0,1091.111574,186.449101,#C0_0_93f72b35f6
7923,3.9615,0.018823249,#0000ff,0,0,255,0.109803922,0,1091.23641,186.41928,#C0_0_93f72b35f6
7924,3.962,0.018993262,#0008ff,0,8,255,0.133333333,0,1091.361247,186.390142,#C0_0_93f72b35f6
7925,3.9625,0.01916166,#0010ff,0,16,255,0.141176471,0,1091.486083,186.361281,#C0_0_93f72b35f6
7926,3.963,0.019329462,#0014ff,0,20,255,0.145098039,1,1091.610919,186.332522,#C0_0_93f72b35f6
7927,3.9635,0.019493477,#0018ff,0,24,255,0.149019608,0,1091.735756,186.304412,#C0_0_93f72b35f6
7928,3.964,0.019648805,#001cff,0,28,255,0.152941176,1,1091.860592,186.277791,#C0_0_93f72b35f6
7929,3.9645,0.019791938,#001cff,0,28,255,0.152941176,1,1091.985428,186.25326,#C0_0_93f72b35f6
7930,3.965,0.019922508,#001cff,0,28,255,0.152941176,1,1092.110265,186.230882,#C0_0_93f72b35f6
7931,3.9655,0.020041467,#0018ff,0,24,255,0.149019608,0,1092.235101,186.210494,#C0_0_93f72b35f6
7932,3.966,0.020149481,#0018ff,0,24,255,0.149019608,0,1092.359938,186.191982,#C0_0_93f72b35f6
7933,3.9665,0.020248969,#0014ff,0,20,255,0.145098039,1,1092.484774,186.174931,#C0_0_93f72b35f6
7934,3.967,0.020340429,#0014ff,0,20,255,0.145098039,1,1092.60961,186.159256,#C0_0_93f72b35f6
7935,3.9675,0.020421492,#0014ff,0,20,255,0.145098039,1,1092.734447,186.145363,#C0_0_93f72b35f6
7936,3.968,0.020493674,#0014ff,0,20,255,0.145098039,1,1092.859283,186.132992,#C0_0_93f72b35f6
7937,3.9685,0.020559467,#0018ff,0,24,255,0.149019608,0,1092.984119,186.121716,#C0_0_93f72b35f6
7938,3.969,0.02061705,#001cff,0,28,255,0.152941176,1,1093.108956,186.111847,#C0_0_93f72b35f6
7939,3.9695,0.020664878,#0020ff,0,32,255,0.156862745,0,1093.233792,186.10365,#C0_0_93f72b35f6
7940,3.97,0.020705108,#0020ff,0,32,255,0.156862745,0,1093.358628,186.096755,#C0_0_93f72b35f6
7941,3.9705,0.020740275,#0024ff,0,36,255,0.160784314,1,1093.483465,186.090728,#C0_0_93f72b35f6
7942,3.971,0.020770061,#0024ff,0,36,255,0.160784314,1,1093.608301,186.085623,#C0_0_93f72b35f6
7943,3.9715,0.020792974,#0024ff,0,36,255,0.160784314,1,1093.733137,186.081696,#C0_0_93f72b35f6
7944,3.972,0.02081035,#0024ff,0,36,255,0.160784314,1,1093.857974,186.078718,#C0_0_93f72b35f6
7945,3.9725,0.020824704,#0024ff,0,36,255,0.160784314,1,1093.98281,186.076258,#C0_0_93f72b35f6
7946,3.973,0.020835662,#0020ff,0,32,255,0.156862745,0,1094.107647,186.07438,#C0_0_93f72b35f6
7947,3.9735,0.020842523,#001cff,0,28,255,0.152941176,1,1094.232483,186.073204,#C0_0_93f72b35f6
7948,3.974,0.020847179,#0018ff,0,24,255,0.149019608,0,1094.357319,186.072406,#C0_0_93f72b35f6
7949,3.9745,0.020851923,#0014ff,0,20,255,0.145098039,1,1094.482156,186.071593,#C0_0_93f72b35f6
7950,3.975,0.02085669,#0010ff,0,16,255,0.141176471,0,1094.606992,186.070776,#C0_0_93f72b35f6
7951,3.9755,0.020861107,#0010ff,0,16,255,0.141176471,0,1094.731828,186.070019,#C0_0_93f72b35f6
7952,3.976,0.02086511,#000cff,0,12,255,0.137254902,1,1094.856665,186.069333,#C0_0_93f72b35f6
7953,3.9765,0.020866335,#000cff,0,12,255,0.137254902,1,1094.981501,186.069123,#C0_0_93f72b35f6
7954,3.977,0.020863488,#000cff,0,12,255,0.137254902,1,1095.106337,186.069611,#C0_0_93f72b35f6
7955,3.9775,0.02085767,#000cff,0,12,255,0.137254902,1,1095.231174,186.070608,#C0_0_93f72b35f6
7956,3.978,0.020849799,#000cff,0,12,255,0.137254902,1,1095.35601,186.071957,#C0_0_93f72b35f6
7957,3.9785,0.020841835,#000cff,0,12,255,0.137254902,1,1095.480847,186.073322,#C0_0_93f72b35f6
7958,3.979,0.020835171,#0008ff,0,8,255,0.133333333,0,1095.605683,186.074464,#C0_0_93f72b35f6
7959,3.9795,0.020828747,#0008ff,0,8,255,0.133333333,0,1095.730519,186.075565,#C0_0_93f72b35f6
7960,3.98,0.020822399,#0004ff,0,4,255,0.129411765,1,1095.855356,186.076653,#C0_0_93f72b35f6
7961,3.9805,0.020817206,#0000ff,0,0,255,0.109803922,0,1095.980192,186.077543,#C0_0_93f72b35f6
7962,3.981,0.020811891,#0000ff,0,0,255,0.109803922,0,1096.105028,186.078454,#C0_0_93f72b35f6
7963,3.9815,0.020804807,#0000ff,0,0,255,0.109803922,0,1096.229865,186.079668,#C0_0_93f72b35f6
7964,3.982,0.020797438,#0000fa,0,0,250,0.105882353,0,1096.354701,186.080931,#C0_0_93f72b35f6
7965,3.9825,0.020792198,#0000f6,0,0,246,0.101960784,0,1096.479537,186.081829,#C0_0_93f72b35f6
